Infected person ID: <person.Person object at 0x1028cc4e0>	 Contacted person ID: <person.Person object at 0x1028cc668>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876ba8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876d30>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876d30>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c18>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c88>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876940>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c18>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876d30>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876cf8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876cf8>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c50>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c18>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876940>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876940>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c18>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876cc0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876940>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876940>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876ba8>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876940>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c50>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876be0>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876c88>	 Did infect: False	 Contact person vaccinated: False	 Contact person infected: False
Infected person ID: <person.Person object at 0x10f876a90>	 Contacted person ID: <person.Person object at 0x10f876cc0>	 Did infect: True	 Contact person vaccinated: False	 Contact person infected: False
